"iso_o","iso_d","contig","dist","distcap"
"MWI","ETH",0,2620.965,2620.965
"MWI","FIN",0,8285.102,8285.102
"MWI","FJI",0,14756.1,14756.1
"MWI","FLK",0,8915.135,8915.135
"MWI","FRA",0,7650.657,7650.657
"MWI","FRO",0,9168.352,9168.352
"MWI","FSM",0,13914.16,13914.16
"MWI","GAB",0,3127.52,3127.52
"MWI","GBR",0,7993.257,7993.257
"MWI","GEO",0,6299.712,6299.712
"MWI","GHA",0,4344.325,4344.325
"MWI","GIB",0,6930.309,6930.309
"MWI","GIN",0,6061.551,6061.551
"MWI","GLP",0,11020.63,11020.63
"MWI","GMB",0,6344.973,6344.973
"MWI","GNB",0,6168.116,6168.116
"MWI","GNQ",0,3393.405,3393.405
"MWI","GRC",0,5878.926,5878.926
"MWI","GRD",0,10927.06,10927.06
"MWI","GRL",0,11200.11,11200.11
"MWI","GTM",0,14045.54,14045.54
"MWI","GUF",0,9735.214,9735.214
"MWI","GUY",0,10411.21,10411.21
"MWI","HKG",0,9638.258,9638.258
"MWI","HND",0,13686.64,13686.64
"MWI","HRV",0,6889.832,6889.832
"MWI","HTI",0,12179.7,12179.7
"MWI","HUN",0,6997.343,6997.343
"MWI","IDN",0,8013.892,8013.892
"MWI","IND",0,6653.143,6653.143
"MWI","IRL",0,8406.289,8406.289
"MWI","IRN",0,5827.589,5827.589
"MWI","IRQ",0,5383.859,5383.859
"MWI","ISL",0,9884.74,9884.74
"MWI","ISR",0,5126.329,5126.329
"MWI","ITA",0,6589.733,6589.733
"MWI","JAM",0,12637.62,12637.62
"MWI","JOR",0,5115.474,5115.474
"MWI","JPN",0,12345.96,12345.96
"MWI","KAZ",0,7733.633,8115.828
"MWI","KEN",0,1450.175,1450.175
"MWI","KGZ",0,7572.686,7572.686
"MWI","KHM",0,8343.099,8343.099
"MWI","KIR",0,15345.55,15345.55
"MWI","KNA",0,11152.53,11152.53
"MWI","KOR",0,11233.9,11233.9
"MWI","KWT",0,5054.501,5054.501
"MWI","LAO",0,8346.098,8346.098
"MWI","LBN",0,5326.802,5326.802
"MWI","LBR",0,5417.474,5417.474
"MWI","LBY",0,5645.022,5645.022
"MWI","LCA",0,10894.9,10894.9
"MWI","LKA",0,5591.905,5591.905
"MWI","LSO",0,1828.721,1828.721
"MWI","LTU",0,7682.827,7682.827
"MWI","LUX",0,7577.717,7577.717
"MWI","LVA",0,7944.129,7944.129
"MWI","MAC",0,9580.162,9580.162
"MWI","MAR",0,6861.103,6861.103
"MWI","MDA",0,6803.772,6803.772
"MWI","MDG",0,1558.547,1558.547
"MWI","MDV",0,4820.094,4820.094
"MWI","MEX",0,14999.55,14999.55
"MWI","MHL",0,15316.44,15316.44
"MWI","MKD",0,6356.61,6356.61
"MWI","MLI",0,5480.257,5480.257
"MWI","MLT",0,5909.619,5909.619
"MWI","MMR",0,7658.417,7658.417
"MWI","MNG",0,9949.365,9949.365
"MWI","MNP",0,12732.49,12732.49
"MWI","MOZ",1,1341.776,1341.776
"MWI","MRT",0,6527.952,6527.952
"MWI","MSR",0,11087.25,11087.25
"MWI","MTQ",0,10919.43,10919.43
"MWI","MUS",0,2609.594,2609.594
"MWI","MWI",0,129.4684,129.4684
"MWI","MYS",0,7725.643,7725.643
"MWI","NAM",0,2006.927,2006.927
"MWI","NCL",0,13480.41,13480.41
"MWI","NER",0,4647.636,4647.636
"MWI","NFK",0,13163.98,13163.98
"MWI","NGA",0,4049.839,3911.021
"MWI","NIC",0,13554.35,13554.35
"MWI","NIU",0,15534.4,15534.4
"MWI","NLD",0,7887.344,7887.344
"MWI","NOR",0,8479.884,8479.884
"MWI","NPL",0,7233.993,7233.993
"MWI","NRU",0,14620.35,14620.35
"MWI","NZL",0,12441.66,12441.66
"MWI","OMN",0,4979.074,4979.074
"MWI","PAK",0,6743.58,6743.58
"MWI","PAL",0,5064.18,5064.18
"MWI","PAN",0,12759.81,12759.81
"MWI","PCN",0,15351.27,15351.27
"MWI","PER",0,11875.83,11875.83
"MWI","PHL",0,10107.59,10107.59
"MWI","PLW",0,11359.36,11359.36
"MWI","PNG",0,12220.75,12220.75
"MWI","POL",0,7472.656,7472.656
"MWI","PRI",0,11532.04,11532.04
"MWI","PRK",0,11156.64,11156.64
"MWI","PRT",0,7371.304,7371.304
"MWI","PRY",0,9504.722,9504.722
"MWI","PYF",0,16508.29,16508.29
"MWI","QAT",0,4769.203,4769.203
"MWI","REU",0,2421.13,2421.13
"MWI","ROM",0,6544.716,6544.716
"MWI","RUS",0,7767.932,7767.932
"MWI","RWA",0,1401.401,1401.401
"MWI","SAU",0,4522.324,4522.324
"MWI","SDN",0,3288.215,3288.215
"MWI","SEN",0,6480.823,6480.823
"MWI","SGP",0,7900.075,7900.075
"MWI","SHN",0,4248.904,4248.904
"MWI","SLB",0,13539.66,13539.66
"MWI","SLE",0,5771.326,5771.326
"MWI","SLV",0,13887.46,13887.46
"MWI","SMR",0,6800.185,6800.185
"MWI","SOM",0,2188.637,2188.637
"MWI","SPM",0,11141.03,11141.03
"MWI","STP",0,3376.767,3376.767
"MWI","SUR",0,10072.18,10072.18
"MWI","SVK",0,7109.609,7109.609
"MWI","SVN",0,6957.325,6957.325
"MWI","SWE",0,8281.345,8281.345
"MWI","SWZ",0,1404.513,1404.513
"MWI","SYC",0,2591.992,2591.992
"MWI","SYR",0,5289.664,5289.664
"MWI","TCA",0,12102.91,12102.91
"MWI","TCD",0,3574.372,3574.372
"MWI","TGO",0,4228.482,4228.482
"MWI","THA",0,7967.801,7967.801
"MWI","TJK",0,6896.526,6896.526
"MWI","TKL",0,16204.64,16204.64
"MWI","TKM",0,6321.999,6321.999
"MWI","TMP",0,9975.868,9975.868
"MWI","TON",0,14998.53,14998.53
"MWI","TTO",0,10868.8,10868.8
"MWI","TUN",0,6171.994,6171.994
"MWI","TUR",0,6141.977,5999.491
"MWI","TUV",0,15465.58,15465.58
"MWI","TWN",0,10446.44,10446.44
"MWI","TZA",1,993.5634,892.9504
"MWI","UGA",0,1597.372,1597.372
"MWI","UKR",0,7173.136,7173.136
"MWI","URY",0,9131.637,9131.637
"MWI","USA",0,12519.82,12780.82
"MWI","UZB",0,7144.317,7144.317
"MWI","VCT",0,10901.57,10901.57
"MWI","VEN",0,11446.21,11446.21
"MWI","VGB",0,11375.21,11375.21
"MWI","VNM",0,8780.87,8780.87
"MWI","VUT",0,13915.97,13915.97
"MWI","WLF",0,15544.08,15544.08
"MWI","WSM",0,14462.77,14462.77
"MWI","YEM",0,3463.718,3463.718
"MWI","YUG",0,6681.465,6681.465
"MWI","ZAF",0,2708.201,1433.772
"MWI","ZAR",0,2299.189,2299.189
"MWI","ZMB",1,620.2989,620.2989
"MWI","ZWE",0,522.3671,522.3671
"MYS","ABW",0,18066.89,18066.89
"MYS","AFG",0,4846.316,4846.316
"MYS","AGO",0,9900.254,9900.254
"MYS","AIA",0,17129.25,17129.25
"MYS","ALB",0,9108.602,9108.602
"MYS","AND",0,10613.65,10613.65
"MYS","ANT",0,18046.84,18046.84
"MYS","ARE",0,5594.997,5594.997
"MYS","ARG",0,15970.66,15970.66
"MYS","ARM",0,7051.041,7051.041
"MYS","ATG",0,17142.4,17142.4
"MYS","AUS",0,6617.087,6532.159
"MYS","AUT",0,9410.919,9410.919
"MYS","AZE",0,6635.911,6635.911
"MYS","BDI",0,8084.18,8084.18
"MYS","BEL",0,10261.22,10261.22
"MYS","BEN",0,10991.7,10961.51
"MYS","BFA",0,11391.15,11391.15
"MYS","BGD",0,2593.442,2593.442
"MYS","BGR",0,8832.44,8832.44
"MYS","BHR",0,6015.233,6015.233
"MYS","BHS",0,16891.63,16891.63
"MYS","BIH",0,9235.177,9235.177
"MYS","BLR",0,8703.475,8703.475
"MYS","BLZ",0,17492.15,17492.15
"MYS","BMU",0,15840.46,15840.46
"MYS","BOL",0,18178.57,17760.62
"MYS","BRA",0,15940.63,16420.49
"MYS","BRB",0,17290.49,17290.49
"MYS","BRN",1,1486.397,1486.397
"MYS","BTN",0,2998.202,2998.202
"MYS","BWA",0,8734.089,8734.089
"MYS","CAF",0,9223.682,9223.682
"MYS","CAN",0,14825.78,14623.82
"MYS","CCK",0,1821.293,1821.293
"MYS","CHE",0,10085.6,10085.6
"MYS","CHL",0,16562.12,16562.12
"MYS","CHN",0,4355.047,4355.047
"MYS","CIV",0,11722.28,11846.92
"MYS","CMR",0,10013.85,10013.85
"MYS","COG",0,9651.106,9651.106
"MYS","COK",0,11028.1,11028.1
"MYS","COL",0,19097.63,19097.63
"MYS","COM",0,6671.648,6671.648
"MYS","CPV",0,13670.55,13670.55
"MYS","CRI",0,18440.15,18440.15
"MYS","CUB",0,17078.27,17078.27
"MYS","CXR",0,1572.414,1572.414
"MYS","CYM",0,17514.34,17514.34
"MYS","CYP",0,7854.233,7854.233
"MYS","CZE",0,9554.34,9554.34
"MYS","DEU",0,10070.46,9623.965
"MYS","DJI",0,6519.78,6519.78
"MYS","DMA",0,17262.1,17262.1
"MYS","DNK",0,9673.563,9673.563
"MYS","DOM",0,17451.47,17451.47
"MYS","DZA",0,10579.58,10579.58
"MYS","ECU",0,19710.32,19710.32
"MYS","EGY",0,7962.7,7962.7
"MYS","ERI",0,7009.113,7009.113
"MYS","ESH",0,12289.23,12289.23
"MYS","ESP",0,11084.66,11084.66
"MYS","EST",0,8980.771,8980.771
"MYS","ETH",0,6980.896,6980.896
"MYS","FIN",0,8980.642,8980.642
"MYS","FJI",0,8726.253,8726.253
"MYS","FLK",0,14303.84,14303.84
"MYS","FRA",0,10436.4,10436.4
"MYS","FRO",0,10656.55,10656.55
"MYS","FSM",0,6280.563,6280.563
"MYS","GAB",0,10268.34,10268.34
"MYS","GBR",0,10559.89,10559.89
"MYS","GEO",0,7086.136,7086.136
"MYS","GHA",0,11304.19,11304.19
"MYS","GIB",0,11328.47,11328.47
"MYS","GIN",0,12953.59,12953.59
"MYS","GLP",0,17230.43,17230.43
"MYS","GMB",0,12981.92,12981.92
"MYS","GNB",0,12905.9,12905.9
"MYS","GNQ",0,10315.7,10315.7
"MYS","GRC",0,8747.895,8747.895
"MYS","GRD",0,17539.7,17539.7
"MYS","GRL",0,12227.34,12227.34
"MYS","GTM",0,17641.12,17641.12
"MYS","GUF",0,17010.18,17010.18
"MYS","GUY",0,17540.31,17540.31
"MYS","HKG",0,2518.368,2518.368
"MYS","HND",0,17878.91,17878.91
"MYS","HRV",0,9435.967,9435.967
"MYS","HTI",0,17533.49,17533.49
"MYS","HUN",0,9207.439,9207.439
"MYS","IDN",1,1174.196,1174.196
"MYS","IND",0,3842.43,3842.43
"MYS","IRL",0,10912.11,10912.11
"MYS","IRN",0,6300.096,6300.096
"MYS","IRQ",0,6816.02,6816.02
"MYS","ISL",0,11249.99,11249.99
"MYS","ISR",0,7665.067,7665.067
"MYS","ITA",0,9717.922,9717.922
"MYS","JAM",0,17679.68,17679.68
"MYS","JOR",0,7554.089,7554.089
"MYS","JPN",0,5329.095,5329.095
"MYS","KAZ",0,5090.712,6043.745
"MYS","KEN",0,7233.445,7233.445
"MYS","KGZ",0,5175.434,5175.434
"MYS","KHM",0,1005.151,1005.151
"MYS","KIR",0,7947.272,7947.272
"MYS","KNA",0,17189.04,17189.04
"MYS","KOR",0,4614.067,4614.067
"MYS","KWT",0,6363.238,6363.238
"MYS","LAO",0,1655.925,1655.925
"MYS","LBN",0,7634.024,7634.024
"MYS","LBR",0,12455.95,12455.95
"MYS","LBY",0,9695.89,9695.89
"MYS","LCA",0,17332.73,17332.73
"MYS","LKA",0,2456.486,2456.486
"MYS","LSO",0,8667.416,8667.416
"MYS","LTU",0,8859.57,8859.57
"MYS","LUX",0,10150.62,10150.62
"MYS","LVA",0,8974.432,8974.432
"MYS","MAC",0,2485.261,2485.261
"MYS","MAR",0,11514.28,11514.28
"MYS","MDA",0,8467.494,8467.494
"MYS","MDG",0,6416.869,6416.869
"MYS","MDV",0,3137.906,3137.906
"MYS","MEX",0,16641.12,16641.12
"MYS","MHL",0,7711.036,7711.036
"MYS","MKD",0,8976.374,8976.374
"MYS","MLI",0,12068.18,12068.18
"MYS","MLT",0,9557.182,9557.182
"MYS","MMR",0,1635.266,1635.266
"MYS","MNG",0,5007.076,5007.076
"MYS","MNP",0,5010.474,5010.474
"MYS","MOZ",0,8100.172,8100.172
"MYS","MRT",0,12805.88,12805.88
"MYS","MSR",0,17205.59,17205.59
"MYS","MTQ",0,17295.16,17295.16
"MYS","MUS",0,5478.541,5478.541
"MYS","MWI",0,7725.643,7725.643
"MYS","MYS",0,215.9889,215.9889
"MYS","NAM",0,9597.039,9597.039
"MYS","NCL",0,7576.243,7576.243
"MYS","NER",0,10973.12,10973.12
"MYS","NFK",0,7907.56,7907.56
"MYS","NGA",0,10886.54,10458.14
"MYS","NIC",0,18121.32,18121.32
"MYS","NIU",0,9960.666,9960.666
"MYS","NLD",0,10201.5,10201.5
"MYS","NOR",0,9768.171,9768.171
"MYS","NPL",0,3241.307,3241.307
"MYS","NRU",0,7266.663,7266.663
"MYS","NZL",0,8928.609,8928.609
"MYS","OMN",0,5158.557,5158.557
"MYS","PAK",0,4509.983,4509.983
"MYS","PAL",0,7685.068,7685.068
"MYS","PAN",0,18682.41,18682.41
"MYS","PCN",0,13983.63,13983.63
"MYS","PER",0,19026.41,19026.41
"MYS","PHL",0,2470.863,2470.863
"MYS","PLW",0,3662.24,3662.24
"MYS","PNG",0,5228.757,5228.757
"MYS","POL",0,9108.276,9108.276
"MYS","PRI",0,17287.08,17287.08
"MYS","PRK",0,4677.513,4677.513
"MYS","PRT",0,11580.99,11580.99
"MYS","PRY",0,16726.44,16726.44
"MYS","PYF",0,12109.26,12109.26
"MYS","QAT",0,5898.939,5898.939
"MYS","REU",0,5704.124,5704.124
"MYS","ROM",0,8629.723,8629.723
"MYS","RUS",0,8130.454,8130.454
"MYS","RWA",0,7989.483,7989.483
"MYS","SAU",0,6347.465,6347.465
"MYS","SDN",0,7690.53,7690.53
"MYS","SEN",0,13042.01,13042.01
"MYS","SGP",1,315.5433,315.5433
"MYS","SHN",0,11974.23,11974.23
"MYS","SLB",0,6609.392,6609.392
"MYS","SLE",0,12704,12704
"MYS","SLV",0,17812.15,17812.15
"MYS","SMR",0,9711.691,9711.691
"MYS","SOM",0,6265.865,6265.865
"MYS","SPM",0,14080.47,14080.47
"MYS","STP",0,10569.51,10569.51
"MYS","SUR",0,17281.22,17281.22
"MYS","SVK",0,9351.424,9351.424
"MYS","SVN",0,9549.68,9549.68
"MYS","SWE",0,9354.846,9354.846
"MYS","SWZ",0,8250.37,8250.37
"MYS","SYC",0,5213.441,5213.441
"MYS","SYR",0,7551.871,7551.871
"MYS","TCA",0,17186.72,17186.72
"MYS","TCD",0,9586.644,9586.644
"MYS","TGO",0,11122.37,11122.37
"MYS","THA",1,1187.123,1187.123
"MYS","TJK",0,5166.302,5166.302
"MYS","TKL",0,9665.43,9665.43
"MYS","TKM",0,5861.502,5861.502
"MYS","TMP",0,2952.938,2952.938
"MYS","TON",0,9424.978,9424.978
"MYS","TTO",0,17624.5,17624.5
"MYS","TUN",0,9939.891,9939.891
"MYS","TUR",0,8344.665,7997.892
"MYS","TUV",0,8695.993,8695.993
"MYS","TWN",0,3237.547,3237.547
"MYS","TZA",0,7020.495,7402.889
"MYS","UGA",0,7694.136,7694.136
"MYS","UKR",0,8424.244,8424.244
"MYS","URY",0,15822.13,15822.13
"MYS","USA",0,15130.12,15357.34
"MYS","UZB",0,5342.154,5342.154
"MYS","VCT",0,17414.7,17414.7
"MYS","VEN",0,18054.8,18054.8
"MYS","VGB",0,17201.88,17201.88
"MYS","VNM",0,2040.94,2040.94
"MYS","VUT",0,7661.569,7661.569
"MYS","WLF",0,9243.523,9243.523
"MYS","WSM",0,7954.444,7954.444
"MYS","YEM",0,6438.029,6438.029
"MYS","YUG",0,9076.96,9076.96
"MYS","ZAF",0,9588.708,8523.575
"MYS","ZAR",0,9644.16,9644.16
"MYS","ZMB",0,8340.846,8340.846
"MYS","ZWE",0,8085.896,8085.896
"NAM","ABW",0,10267.96,10267.96
"NAM","AFG",0,8405.997,8405.997
"NAM","AGO",1,1582.875,1582.875
"NAM","AIA",0,9826.64,9826.64
"NAM","ALB",0,7117.55,7117.55
"NAM","AND",0,7417.142,7417.142
"NAM","ANT",0,10131.61,10131.61
"NAM","ARE",0,6607.643,6607.643
"NAM","ARG",0,7342.774,7342.774
"NAM","ARM",0,7539.966,7539.966
"NAM","ATG",0,9657.496,9657.496
"NAM","AUS",0,12088.9,11845.64
"NAM","AUT",0,7878.468,7878.468
"NAM","AZE",0,7784.538,7784.538
"NAM","BDI",0,2510.536,2510.536
"NAM","BEL",0,8264.846,8264.846
"NAM","BEN",0,3594.06,3591.391
"NAM","BFA",0,4390.626,4390.626
"NAM","BGD",0,9447.35,9447.35
"NAM","BGR",0,7288.281,7288.281
"NAM","BHR",0,6520.519,6520.519
"NAM","BHS",0,11479.44,11479.44
"NAM","BIH",0,7395.23,7395.23
"NAM","BLR",0,8563.76,8563.76
"NAM","BLZ",0,12332.82,12332.82
"NAM","BMU",0,10624.18,10624.18
"NAM","BOL",0,8849.453,8460.603
"NAM","BRA",0,6470.25,6825.919
"NAM","BRB",0,9251.939,9251.939
"NAM","BRN",0,11034.69,11034.69
"NAM","BTN",0,9590.698,9590.698
"NAM","BWA",1,930.864,930.864
"NAM","CAF",0,3004.049,3004.049
"NAM","CAN",0,12231.22,11994.17
"NAM","CCK",0,8446.771,8446.771
"NAM","CHE",0,7797.97,7797.97
"NAM","CHL",0,8459.421,8459.421
"NAM","CHN",0,12372.95,12372.95
"NAM","CIV",0,3861.917,4079.443
"NAM","CMR",0,3002.201,3002.201
"NAM","COG",0,2050.37,2050.37
"NAM","COK",0,15150.8,15150.8
"NAM","COL",0,10436.82,10436.82
"NAM","COM",0,3029.298,3029.298
"NAM","CPV",0,6081.29,6081.29
"NAM","CRI",0,11579.94,11579.94
"NAM","CUB",0,11900.41,11900.41
"NAM","CXR",0,9433.826,9433.826
"NAM","CYM",0,11663.91,11663.91
"NAM","CYP",0,6648.883,6648.883
"NAM","CZE",0,8092.025,8092.025
"NAM","DEU",0,8299.138,8366.187
"NAM","DJI",0,4746.847,4746.847
"NAM","DMA",0,9528.174,9528.174
"NAM","DNK",0,8717.841,8717.841
"NAM","DOM",0,10490.25,10490.25
"NAM","DZA",0,6774.92,6774.92
"NAM","ECU",0,10582.33,10582.33
"NAM","EGY",0,6048.636,6048.636
"NAM","ERI",0,4840.421,4840.421
"NAM","ESH",0,6422.83,6422.83
"NAM","ESP",0,7334.44,7334.44
"NAM","EST",0,9151.601,9151.601
"NAM","ETH",0,4242.396,4242.396
"NAM","FIN",0,9232.493,9232.493
"NAM","FJI",0,15068.67,15068.67
"NAM","FLK",0,7041.981,7041.981
"NAM","FRA",0,8084.97,8084.97
"NAM","FRO",0,9651.024,9651.024
"NAM","FSM",0,15523.65,15523.65
"NAM","GAB",0,2686.664,2686.664
"NAM","GBR",0,8414.729,8414.729
"NAM","GEO",0,7703.788,7703.788
"NAM","GHA",0,3655.263,3655.263
"NAM","GIB",0,6947.224,6947.224
"NAM","GIN",0,5054.954,5054.954
"NAM","GLP",0,9594.912,9594.912
"NAM","GMB",0,5442.938,5442.938
"NAM","GNB",0,5238.613,5238.613
"NAM","GNQ",0,3064.935,3064.935
"NAM","GRC",0,6776.633,6776.633
"NAM","GRD",0,9412.38,9412.38
"NAM","GRL",0,11302.59,11302.59
"NAM","GTM",0,12415.74,12415.74
"NAM","GUF",0,8139.345,8139.345
"NAM","GUY",0,8810.908,8810.908
"NAM","HKG",0,11630.23,11630.23
"NAM","HND",0,12061.26,12061.26
"NAM","HRV",0,7610.018,7610.018
"NAM","HTI",0,10741.81,10741.81
"NAM","HUN",0,7800.814,7800.814
"NAM","IDN",0,9719.587,9719.587
"NAM","IND",0,8601.866,8601.866
"NAM","IRL",0,8742.941,8742.941
"NAM","IRN",0,7422.23,7422.23
"NAM","IRQ",0,6864.182,6864.182
"NAM","ISL",0,10225.81,10225.81
"NAM","ISR",0,6366.603,6366.603
"NAM","ITA",0,7188.876,7188.876
"NAM","JAM",0,11158.89,11158.89
"NAM","JOR",0,6390.498,6390.498
"NAM","JPN",0,14350.9,14350.9
"NAM","KAZ",0,9538.97,9772.332
"NAM","KEN",0,3188.506,3188.506
"NAM","KGZ",0,9363.89,9363.89
"NAM","KHM",0,10288.62,10288.62
"NAM","KIR",0,16531.65,16531.65
"NAM","KNA",0,9749.804,9749.804
"NAM","KOR",0,13231.29,13231.29
"NAM","KWT",0,6657.512,6657.512
"NAM","LAO",0,10336.41,10336.41
"NAM","LBN",0,6576.55,6576.55
"NAM","LBR",0,4422.22,4422.22
"NAM","LBY",0,6169.389,6169.389
"NAM","LCA",0,9429.072,9429.072
"NAM","LKA",0,7577.414,7577.414
"NAM","LSO",0,1281.274,1281.274
"NAM","LTU",0,8633.669,8633.669
"NAM","LUX",0,8104.954,8104.954
"NAM","LVA",0,8874.477,8874.477
"NAM","MAC",0,11572.86,11572.86
"NAM","MAR",0,6790.838,6790.838
"NAM","MDA",0,7832.036,7832.036
"NAM","MDG",0,3185.897,3185.897
"NAM","MDV",0,6808.023,6808.023
"NAM","MEX",0,13452.03,13452.03
"NAM","MHL",0,16771.72,16771.72
"NAM","MKD",0,7200.277,7200.277
"NAM","MLI",0,4781.299,4781.299
"NAM","MLT",0,6512.906,6512.906
"NAM","MMR",0,9654.056,9654.056
"NAM","MNG",0,11841.41,11841.41
"NAM","MNP",0,14589.69,14589.69
"NAM","MOZ",0,1614.799,1614.799
"NAM","MRT",0,5786.247,5786.247
"NAM","MSR",0,9674.385,9674.385
"NAM","MTQ",0,9466.155,9466.155
"NAM","MUS",0,4183.496,4183.496
"NAM","MWI",0,2006.927,2006.927
"NAM","MYS",0,9597.039,9597.039
"NAM","NAM",0,341.741,341.741
"NAM","NCL",0,14039.39,14039.39
"NAM","NER",0,4338.796,4338.796
"NAM","NFK",0,13495.17,13495.17
"NAM","NGA",0,3554.629,3695.577
"NAM","NIC",0,11891.15,11891.15
"NAM","NIU",0,15343.18,15343.18
"NAM","NLD",0,8422.152,8422.152
"NAM","NOR",0,9198.592,9198.592
"NAM","NPL",0,9217.564,9217.564
"NAM","NRU",0,15873.51,15873.51
"NAM","NZL",0,12253.8,12253.8
"NAM","OMN",0,6827.026,6827.026
"NAM","PAK",0,8624.261,8624.261
"NAM","PAL",0,6298.257,6298.257
"NAM","PAN",0,11071.03,11071.03
"NAM","PCN",0,13657.48,13657.48
"NAM","PER",0,9920.627,9920.627
"NAM","PHL",0,12033.56,12033.56
"NAM","PLW",0,13138.82,13138.82
"NAM","PNG",0,13521.34,13521.34
"NAM","POL",0,8335.684,8335.684
"NAM","PRI",0,10132.47,10132.47
"NAM","PRK",0,13147.2,13147.2
"NAM","PRT",0,7350.682,7350.682
"NAM","PRY",0,7509.477,7509.477
"NAM","PYF",0,15340.66,15340.66
"NAM","QAT",0,6491.045,6491.045
"NAM","REU",0,3960.86,3960.86
"NAM","ROM",0,7511.557,7511.557
"NAM","RUS",0,8932.264,8932.264
"NAM","RWA",0,2690.31,2690.31
"NAM","SAU",0,6155.351,6155.351
"NAM","SDN",0,4563.593,4563.593
"NAM","SEN",0,5596.853,5596.853
"NAM","SGP",0,9737.883,9737.883
"NAM","SHN",0,2504.155,2504.155
"NAM","SLB",0,14638.12,14638.12
"NAM","SLE",0,4787.892,4787.892
"NAM","SLV",0,12242.84,12242.84
"NAM","SMR",0,7418.198,7418.198
"NAM","SOM",0,4110.855,4110.855
"NAM","SPM",0,10634.43,10634.43
"NAM","STP",0,2772.526,2772.526
"NAM","SUR",0,8474.326,8474.326
"NAM","SVK",0,7872.566,7872.566
"NAM","SVN",0,7643.35,7643.35
"NAM","SWE",0,9115.85,9115.85
"NAM","SWZ",0,1481.363,1481.363
"NAM","SYC",0,4583.192,4583.192
"NAM","SYR",0,6564.541,6564.541
"NAM","TCA",0,10745.14,10745.14
"NAM","TCD",0,3872.68,3872.68
"NAM","TGO",0,3629.008,3629.008
"NAM","THA",0,9940.421,9940.421
"NAM","TJK",0,8687.356,8687.356
"NAM","TKL",0,16383.07,16383.07
"NAM","TKM",0,7998.981,7998.981
"NAM","TMP",0,11511.62,11511.62
"NAM","TON",0,14987.48,14987.48
"NAM","TTO",0,9324.827,9324.827
"NAM","TUN",0,6650.568,6650.568
"NAM","TUR",0,7183.89,7145.528
"NAM","TUV",0,16063.48,16063.48
"NAM","TWN",0,12441.76,12441.76
"NAM","TZA",0,2953.518,2708.141
"NAM","UGA",0,3051.572,3051.572
"NAM","UKR",0,8229.549,8229.549
"NAM","URY",0,7128.128,7128.128
"NAM","USA",0,11720.19,11908
"NAM","UZB",0,8907.479,8907.479
"NAM","VCT",0,9415.521,9415.521
"NAM","VEN",0,9864.664,9864.664
"NAM","VGB",0,9986.644,9986.644
"NAM","VNM",0,10778.08,10778.08
"NAM","VUT",0,14560.25,14560.25
"NAM","WLF",0,15786.58,15786.58
"NAM","WSM",0,15132.54,15132.54
"NAM","YEM",0,5157.48,5157.48
"NAM","YUG",0,7509.525,7509.525
"NAM","ZAF",1,1272.133,1182.444
"NAM","ZAR",0,2042.289,2042.289
"NAM","ZMB",1,1415.006,1415.006
"NAM","ZWE",0,1548.482,1548.482
"NCL","ABW",0,13964.53,13964.53
"NCL","AFG",0,12033.22,12033.22
"NCL","AGO",0,15503.07,15503.07
"NCL","AIA",0,14865.49,14865.49
"NCL","ALB",0,16267.53,16267.53
"NCL","AND",0,17383.81,17383.81
"NCL","ANT",0,14068.62,14068.62
"NCL","ARE",0,13158.31,13158.31
"NCL","ARG",0,12115.31,12115.31
"NCL","ARM",0,14270.34,14270.34
"NCL","ATG",0,14962.72,14962.72
"NCL","AUS",0,1976.597,2220.168
"NCL","AUT",0,16114.65,16114.65
"NCL","AZE",0,13813.19,13813.19
"NCL","BDI",0,14570.08,14570.08
"NCL","BEL",0,16495.46,16495.46
"NCL","BEN",0,17564.81,17552.86
"NCL","BFA",0,18357.19,18357.19
"NCL","BGD",0,9688.373,9688.373
"NCL","BGR",0,15944.4,15944.4
"NCL","BHR",0,13570.88,13570.88
"NCL","BHS",0,13585.92,13585.92
"NCL","BIH",0,16243.53,16243.53
"NCL","BLR",0,15121.28,15121.28
"NCL","BLZ",0,12210.32,12210.32
"NCL","BMU",0,14891.38,14891.38
"NCL","BOL",0,12684.22,12768.08
"NCL","BRA",0,13804.81,14380.56
"NCL","BRB",0,15062.92,15062.92
"NCL","BRN",0,6367.255,6367.255
"NCL","BTN",0,9930.053,9930.053
"NCL","BWA",0,13283.71,13283.71
"NCL","CAF",0,16038.29,16038.29
"NCL","CAN",0,13622.2,13909.79
"NCL","CCK",0,7415.643,7415.643
"NCL","CHE",0,16703.95,16703.95
"NCL","CHL",0,11365.11,11365.11
"NCL","CHN",0,8648.526,8648.526
"NCL","CIV",0,17886.41,18099.02
"NCL","CMR",0,16641.62,16641.62
"NCL","COG",0,15731.43,15731.43
"NCL","COK",0,3487.582,3487.582
"NCL","COL",0,13140.78,13140.78
"NCL","COM",0,12776.91,12776.91
"NCL","CPV",0,18703.96,18703.96
"NCL","CRI",0,12431.64,12431.64
"NCL","CUB",0,13033.74,13033.74
"NCL","CXR",0,6578.283,6578.283
"NCL","CYM",0,13027.67,13027.67
"NCL","CYP",0,15283.75,15283.75
"NCL","CZE",0,16091.42,16091.42
"NCL","DEU",0,16333.24,15956.71
"NCL","DJI",0,13914.89,13914.89
"NCL","DMA",0,14954.48,14954.48
"NCL","DNK",0,15737.39,15737.39
"NCL","DOM",0,14184.67,14184.67
"NCL","DZA",0,17761.29,17761.29
