CountryName,CountryCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Guyana,GUY,56.95681974,52.98179535,44.88330341,46.13342184,53.51901767,57.65517241,60.15946502,59.79308723,55.1468988,55.43521861,57.00149365,54.68888495,58.76856332,68.88957816,66.41877029,74.90526316,91.004313,78.76767138,63.09852489,69.2255486,93.64058355,92.31059438,70.08298755,64.57765668,51.35898669,61.88205128,53.21198402,90.76258444,67.93137187,73.53340505,79.85956003,120.2945606,149.2246626,131.0468463,117.115868,112.116602,108.7162232,109.4766061,107.9096766,104.5508431,110.6873973,106.7027174,104.4218929,99.48579368,105.1626137,109.7278887,75.133861,79.45080623,85.79500982,73.12050125,79.0753084,85.42324019,88.26502516,79.35687393,72.13881942,59.41376714,54.55866553,59.7576821
High income,HIC,13.01794858,13.44416895,13.17269882,13.44797164,13.3314054,13.37609224,13.69742101,13.68608609,14.38471922,14.81409579,14.79339278,14.63166883,14.53345417,16.01103779,19.44471656,17.84654506,18.72931891,18.92247141,18.500665,19.92519221,21.54781973,21.55906356,20.86398283,20.41341549,21.29364487,20.88115597,19.29674565,19.47640892,19.83967953,20.47702482,20.35066232,20.12519381,19.77031669,19.46945142,20.22438723,21.4125158,21.68792945,22.62315808,22.9023408,23.18819724,25.57932498,24.85080337,24.21622416,24.37522159,25.79081513,27.05947414,28.6627692,29.23744461,30.70663672,26.22673759,28.90181896,30.9243303,31.00063284,30.80458413,30.88665507,29.95316423,29.13139092,
"Hong Kong SAR, China",HKG,0,90.63715627,86.65822493,80.19564592,80.58546433,72.26402924,79.44265509,75.97415186,84.83033932,86.14498122,85.48428979,85.1542296,76.44429268,79.10808914,81.84165961,77.80757829,78.76211286,76.82850281,84.57018955,88.33890905,89.26186647,92.05141205,84.30448203,92.26209379,95.95445662,93.88051545,95.60190313,102.3568154,111.2071851,106.8663593,108.73116,112.5327813,117.4663313,113.6114542,118.1354027,130.6896478,123.1692519,118.3988149,110.2985764,107.5537386,121.6225633,118.0792829,123.9196942,141.6786759,159.0651574,165.2362928,174.0234982,175.7370562,183.2416294,170.2624989,199.4479636,209.0022901,214.7189649,221.0099588,212.8854582,193.5083476,184.708902,187.090485
Honduras,HND,23.0299419,21.92588433,22.07607995,24.71964895,24.74835886,26.81608179,30.07546141,30.54673132,31.61719233,30.86826116,34.10788382,30.50615595,28.20672654,33.09589222,44.07926535,39.6797153,38.1676572,39.26325664,39.87025345,41.74248932,45.24859914,41.75006526,30.32094492,31.9129683,34.34835476,32.70950541,30.1550607,27.51654068,30.90309458,35.78033624,39.29201376,40.79774247,42.84784724,47.57735455,55.80432546,54.01375461,60.69144288,61.8457115,64.25391038,67.19714563,66.41998159,64.56137151,65.2668724,68.15424968,77.03877529,77.4839263,77.07719305,81.56162338,84.42367851,57.3747552,63.68293204,70.95921592,70.28541699,68.36455893,65.41244255,62.0976479,57.87694342,58.85538812
Heavily indebted poor countries (HIPC),HPC,,,,,,23.37409233,22.81824819,22.98690507,23.35531309,22.77881805,23.87880841,24.19212035,23.4797408,24.31876184,28.64899449,28.58348956,27.26330844,26.89913043,27.18075698,28.81501785,30.92968792,30.84354527,28.61313378,27.01734511,26.17498807,25.8529563,23.88678211,25.0039063,25.02241778,25.51593811,25.92315475,26.61120065,28.69625118,28.59577638,31.73839764,31.12802747,31.38775916,30.70900773,31.69439923,31.54931196,32.38095161,32.57736855,35.50935974,36.11305522,37.23877155,39.45515286,37.74794595,38.25007974,39.47772266,35.68208896,37.97249452,39.24133842,40.27287681,38.36936911,37.33167517,36.22242913,34.54691269,34.20943106
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.89411578,37.25924153,44.22740013,36.27764524,36.51041293,39.55190184,42.18235024,45.56454685,46.31679386,45.52649345,45.50156281,46.4476611,46.2458262,46.50871597,38.19217646,38.03235187,40.76112838,41.0553578,42.282608,43.3533411,45.76895636,45.95332892,48.83868199
Haiti,HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.47622695,27.5477134,34.50467072,29.4960447,24.96617704,37.9069165,24.71291342,28.7142552,28.89574892,26.4415065,26.62031525,29.69936755,33.41453983,36.1411902,36.00097843,47.86068572,44.00977298,42.93986372,45.02886303,38.94189269,44.19130851,42.57428699,64.74909347,58.97396105,53.16084509,52.29083966,52.73277414,50.54432495,52.62005104,56.48899913
Hungary,HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.53254548,27.76957305,30.30693806,30.99572078,39.11579087,41.34083373,46.87737702,54.3617536,58.2078977,70.31291362,65.96304955,59.97944645,60.17771747,63.44775987,64.80424985,75.07054986,77.25611243,78.91849672,70.37099213,76.52325751,80.64300653,79.72043702,78.68423121,81.26945337,81.35328782,79.45581237,82.27032558
IBRD only,IBD,9.956138853,9.505988634,8.322840713,8.919280948,8.601340152,8.195136604,9.067518384,8.689964026,8.74186849,8.386599711,8.936111289,9.013778953,9.171646539,9.998100304,12.76185375,13.00424046,12.01953955,12.11985861,12.18809809,12.8846036,14.33958708,15.03922644,14.67221101,13.8905978,13.83094092,14.51969066,13.6582905,14.38076705,16.69526256,17.04340314,16.81742457,16.8314975,21.64671689,21.50912657,20.5893268,21.48071088,21.15624122,21.86991853,22.0461378,21.96732097,24.13693662,24.1954678,24.7220709,26.55528545,28.85887661,28.93223637,28.72774623,28.41868023,29.00618041,24.93513952,26.34105978,27.87068397,27.68406139,27.28775965,26.88883163,25.20316795,24.51183019,25.29110209
IDA & IBRD total,IBT,10.3839125,9.964033121,8.762690719,9.349543929,9.079357014,8.726015664,9.540869884,9.311930332,9.306728809,8.954153985,9.448533805,9.548541179,9.711693472,10.53277394,13.31052387,13.65129181,12.74501708,12.80163291,12.88729797,13.55473442,15.05525831,15.54971846,15.06313907,14.26670816,14.14400627,14.7913305,13.93414346,14.66834474,16.85111751,17.23340471,17.0645473,17.08917267,21.72370615,21.65558061,20.80429785,21.73384233,21.46175776,22.18884302,22.28878581,22.10971698,24.11821776,24.31218581,24.81281042,26.62009607,28.70377705,28.88564705,28.69815737,28.4911754,29.06685208,25.08983489,26.45656133,28.04146612,27.83030997,27.41253015,26.99065747,25.33312309,24.61982923,25.35690933
IDA total,IDA,,,,,,,,19.25444468,18.33636879,18.02685848,17.7048503,18.26167713,18.50914276,19.24269143,22.24844626,24.11050659,24.49900068,23.81386057,24.180989,24.54364811,26.63365156,23.75845661,21.3643755,20.32724609,19.15788563,19.14176221,18.36372578,19.28970019,19.33917811,20.57467392,21.35022261,21.56751128,23.068557,24.17385861,24.37388051,26.05695668,26.67953259,27.45428057,26.29490009,24.46067269,23.82277741,26.1543494,26.21969232,27.62496008,26.30000508,28.1580677,28.23673376,29.61949583,30.05853734,27.61834805,28.34444723,30.72832656,30.1347058,29.37504023,28.59227197,27.34142225,26.28950476,26.39759753
IDA blend,IDB,,,,,,,,19.97336559,18.08687835,17.52218931,16.30427589,17.20686096,17.1319075,18.0466825,20.64398967,24.89067561,24.05211407,23.58074587,24.47068305,23.17711196,24.55217559,20.55667038,18.60061856,17.11078547,16.62922657,16.91034603,16.77893679,16.63803914,16.34834156,17.92173855,18.55096331,18.45507998,19.16689981,20.23178318,18.19191322,21.68387157,22.94425197,25.77165881,23.50158458,19.14497517,19.45223845,24.16699772,22.21070238,25.22677028,19.89546414,21.20809703,22.18924767,24.01567504,24.69884303,23.0751211,23.1475845,25.72729407,22.21537524,21.65396636,21.10951241,19.50672013,18.93100657,19.43382972
Indonesia,IDN,12.55766274,13.61412465,5.392854468,9.349289454,13.0651153,5.735976381,22.09559987,16.86718566,15.57685887,14.82707873,15.83832335,16.64215686,18.89570552,19.48055794,21.42043332,21.97350208,20.83249821,20.07921855,20.84762156,23.58971317,22.1798762,25.5468562,26.29719315,28.8138284,22.79564137,20.94070151,20.51393571,22.39744778,22.21290203,22.99432903,25.58610246,26.48830381,27.1199706,23.76857247,25.3656732,27.64642505,26.44019168,28.13461553,43.21805779,27.42978378,30.45956744,30.76106843,26.39184088,23.13883897,27.54460022,29.92066824,25.6224105,25.39353149,28.75311546,21.3530017,22.40224294,23.8526601,24.98851951,24.7137963,24.41419099,20.77746098,18.31794265,19.1654203
IDA only,IDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.21385574,24.75797743,27.05386496,28.07522893,30.07693673,30.15623727,30.18094246,29.14381178,29.09968595,29.79819836,27.84501917,27.98332495,29.78621723,29.75846597,31.99326665,34.24050158,33.51295999,34.49080717,35.17461043,31.95506575,33.30509014,35.16635768,37.18271438,36.22377097,35.22961366,34.29801737,32.82830514,32.61222472
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,6.909799523,6.023940064,6.099005526,5.972632884,5.748325052,5.269615112,6.746005253,6.012859259,4.99803509,4.075835894,3.922153279,4.046985579,3.750225267,4.775947788,6.087634611,6.720958526,6.18280402,6.334716702,6.661574869,8.260165757,9.348009496,8.666716345,8.233331662,7.940441554,7.812037055,7.730647057,7.101282608,7.057988565,7.538276945,8.242809993,8.547071399,8.588097878,9.697000611,9.926681137,10.30357032,12.15741469,11.67291506,12.06154743,12.82225929,13.5123948,14.05856494,13.58453119,15.4140907,15.81879243,19.86351859,22.66094066,24.92782944,25.15107431,29.49593955,26.16146603,27.09844535,31.08346869,31.25929107,28.41327065,25.95422274,22.12225363,21.03425691,22.02500485
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,35.27340744,37.65083415,36.83895938,38.61034916,38.81287727,41.51820907,40.8799928,38.72585177,42.83306497,43.84838532,41.28478621,39.83201579,36.64934249,41.16695096,52.50622339,44.77109414,49.76877327,53.71869814,54.94583464,60.71541302,57.8715955,57.53050737,50.8721672,50.72147123,54.92945236,53.65924049,47.96889517,48.24660261,49.56664144,53.47304527,50.26300948,50.79754008,51.07881032,53.17203323,58.45885661,62.508281,63.88539008,65.16869578,73.54404512,73.53642908,80.65004371,79.70290275,73.29322636,65.6992836,66.16090437,68.69476048,70.95593955,72.51137338,75.51544644,79.7629704,86.47925732,84.41511664,89.71894861,87.25267374,95.19184921,91.54415077,99.57566052,87.87831863
"Iran, Islamic Rep.",IRN,17.38846321,15.86309608,13.67864427,12.45990775,16.33036738,16.47576066,17.61258651,19.65890017,20.5127542,21.05005853,21.20146957,21.32280651,21.50599211,20.65781089,24.0337572,35.3798875,28.23007619,29.09277485,22.22002837,16.05949086,28.7466481,27.94338273,20.97324678,24.19628935,16.62069871,14.28879576,10.41323818,8.727449927,14.29881843,18.10775607,23.8018259,30.36985136,27.23333658,20.63075268,13.32294398,13.46800421,15.02616891,15.37162725,16.54483873,15.59339094,19.7901899,21.23224612,23.7587844,26.05163294,26.04692907,24.10967608,23.29832346,21.04369452,21.65227532,20.98809109,19.37099045,17.55833989,23.24419195,23.44954071,21.46355885,19.27391453,20.81043343,23.8384608
Iraq,IRQ,,,,,,,,,,,20.18943596,22.99473068,21.48229281,24.60776749,31.57399512,42.57353496,35.91264543,40.83336178,31.64885279,31.16358622,31.56232761,62.29278481,66.43805988,32.9316219,29.66414449,29.81654432,26.43734644,26.12727273,22.81213656,22.87006502,7.427963488,2.500730243,1.338738094,0.469148,0.064016371,0.015622473,0.017726709,42.34116099,54.34417187,60.67971783,49.63282142,61.50686458,49.19199623,76.84180641,63.96306859,61.39466973,38.61857708,28.19301393,30.7272363,39.28726856,34.08065041,27.75380518,29.10024907,36.01133041,36.94890351,41.41776062,41.12220942,37.32439852
Iceland,ISL,45.55324627,38.28284785,41.58391429,42.35521121,38.51656562,34.95682415,33.86196368,35.86283079,39.39075372,41.15928827,43.24887908,43.85198195,36.79213651,37.59029151,41.10033733,41.62934933,34.14902587,33.68452539,33.5453861,36.77123718,35.47349219,36.07848318,36.88642585,37.51572839,38.04061148,40.06522905,34.72421583,35.31042686,32.64605486,31.27060333,32.33340811,32.53196732,30.37584751,29.60883881,30.61373781,31.91336293,35.67619812,35.17052339,38.34407427,37.24451595,39.44629593,38.2497088,34.33466553,35.9319817,38.01149572,42.4993523,48.28246849,42.48330948,43.38671388,40.50815624,43.28708936,48.41805263,50.73915013,47.24289992,46.6659253,45.85541349,42.04192031,42.8487789
Israel,ISR,11.12180104,11.21554883,16.73306773,16.00757491,16.37627251,31.91992721,29.67336683,37.42762614,47.83863751,50.88816612,39.74073899,38.44090028,34.68904976,44.67728046,41.76347246,46.18824832,43.40979286,42.31502329,52.46596976,48.26758179,47.33809948,47.82639274,42.14007595,38.65595826,41.21063345,42.86461315,37.27548458,40.56111151,34.46820446,35.07958997,34.64230413,33.36792254,31.98578923,35.65015893,35.4066143,35.26302382,34.22559667,32.57432299,31.17944462,35.16162859,35.66449407,33.70535643,35.81574349,35.41617742,39.05234877,40.90573627,40.65705319,41.44221811,39.15950656,30.70036742,32.89973496,35.50328444,36.05197355,31.45386643,30.80460489,28.25848001,28.17868489,
Italy,ITA,12.86310994,12.86304733,13.20495895,14.34357656,12.71344222,12.12704916,13.00731327,13.49860296,13.27330419,14.54648545,14.98040748,14.86077432,15.55611257,18.01344852,22.3461499,18.72456263,21.21130451,20.49157232,19.64858311,21.38958329,22.8553631,23.6880004,22.45592089,19.91673841,21.49576442,21.58955749,17.51214628,17.63163792,17.58605636,18.59208231,18.11685272,16.89328529,17.48716688,17.41255369,18.64005625,21.07551254,19.2199146,20.48146695,21.08729242,21.47468209,24.81673229,24.4764723,23.72623541,22.90790256,23.48074139,24.76215249,27.06430734,27.78644824,27.75346494,23.13252081,27.15738624,28.57664134,27.59851605,26.60400345,26.45325593,26.99605348,26.54950501,28.21806793
Jamaica,JAM,38.05084354,34.99795065,34.92223502,34.03866182,38.97769914,36.86635945,35.86928772,36.8053885,42.07263065,43.45723784,37.41671258,40.93886463,41.06733375,41.13029827,45.90589107,45.61221526,37.89126383,28.38235888,37.3307637,50.63205365,51.04020238,55.80659142,48.64242816,43.0275104,61.61030104,65.69387404,45.88652171,46.26743691,47.78635026,52.39798463,51.87699654,51.39145014,63.21978269,38.75790218,55.84718658,56.37600152,52.47433123,48.39558976,46.04199619,45.19513981,50.72296035,49.26357753,49.08480411,51.53716185,51.77407931,55.21465822,60.61407356,61.51573114,71.63409675,52.40552812,49.58513369,53.45320633,51.85636689,52.6896859,53.49171623,46.20342834,44.64144255,48.50348099
Jordan,JOR,,,,,,,,,,,,,,,,,79.76379341,82.90845886,79.82147347,86.73791349,85.31078297,98.53661904,94.29056306,81.33885593,79.54652563,76.25731706,53.53756311,57.71021252,64.68033308,74.40147937,89.6162564,79.87153482,81.40658938,80.15242486,70.45762202,72.86310471,78.17056843,71.48606718,64.25683862,61.16576823,68.50446755,67.15050924,66.61800383,68.33433316,82.43439936,94.20680526,87.87335685,91.75852775,87.51064616,69.09501524,69.02988279,73.85898832,74.26475351,71.95399526,69.73824821,60.48909957,56.17409545,57.25609636
Japan,JPN,10.28796039,10.90163979,9.290796338,9.876335325,9.690881347,9.135002706,9.030612428,9.449839161,9.013474548,8.979946761,9.205921894,8.689088928,7.9980585,9.67583299,13.86579817,12.32932489,12.32943516,11.07478775,9.06720827,12.05442573,14.10068222,13.50779505,13.3725078,11.76279758,11.94736118,10.70284639,7.238754507,7.168959033,7.610886457,8.760422465,9.442988833,8.287870196,7.637724879,6.936023469,7.100822132,7.707685053,9.045430937,9.491886528,8.707541474,8.397199817,9.195167703,9.569028977,9.667390329,9.943835932,10.95032415,12.50305266,14.45887932,15.60057191,16.9749827,11.96998576,13.57625073,15.46800676,16.09137113,18.23212413,20.00546825,18.00747313,15.14742988,
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.33167081,46.73912674,47.1170013,43.54854613,36.00476836,37.44269403,34.85997945,40.11705585,49.09726583,46.9540499,47.04104489,43.04631033,43.90878928,44.56814477,40.47822896,42.84881221,37.14841971,33.92764502,29.8940864,26.65319426,29.61406945,26.79057161,25.63027656,24.5330208,28.46770794,26.26380593
Kenya,KEN,33.67010454,31.12995175,30.12515389,28.96276466,29.21223094,30.69585598,30.87280225,29.37301227,29.29735993,28.08870116,30.66391925,35.18910791,28.72707946,28.669014,40.89752051,34.51158185,31.75563773,31.5930964,38.68802232,31.61102051,35.89983172,33.82030444,31.55827115,28.21277299,32.05400493,30.14650159,29.89303032,26.39754666,27.60376853,30.1233478,31.32830772,28.5560669,26.67049591,33.95485119,34.22584439,39.15404042,32.11150875,31.37072951,28.72798111,27.35953979,31.72147324,33.01525966,30.27469965,30.04545059,32.86674477,35.96983595,32.25154548,31.97579751,34.90454109,30.83101232,33.56988138,38.82270088,35.53772274,33.20761039,33.00132324,27.61887182,22.78015726,24.07903409
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.53271028,36.64864865,47.6055578,41.17504249,40.06839058,42.35712383,56.5576748,46.19024497,58.02600245,56.99655342,47.58292418,37.02243944,43.3394324,45.25155118,51.25982107,56.77844819,79.02936816,84.14540898,92.55712613,78.68080621,81.67852782,81.64136325,95.27173687,91.77663169,87.67752949,75.77197023,69.99816514,66.78858934
Cambodia,KHM,21.97309253,18.66666692,22.94372135,20.7843123,15.69343204,12.5,12.8125,10.08902086,10.72386096,10.55155883,7.7694235,,,,,,,,,,,,,,,,,,,,,,,32.66718415,38.67607256,46.58254651,43.79756006,45.31770888,44.38132721,53.6327019,61.3625144,61.20222994,64.27080295,66.56034186,70.90552236,72.74722281,76.02120838,72.94217882,67.77700868,55.91771187,59.52093544,59.50108761,62.70767297,67.65855087,67.00875814,66.14564324,65.66850405,64.16075854
Kiribati,KIR,,,,,,,,,,,,,39.40045535,39.30081886,23.80104138,27.81329467,35.70154578,38.19935323,46.2,59.59137642,49.35176471,74.04666667,66.256,60.29238095,53.05659574,46.12695652,42.04166667,109.975,86.27345455,96.16538462,117.867451,94.70360656,123.3207692,103.373913,81.88093333,104.1436842,92.4,91.36,80.14,93.86915888,93.20741379,97.78827869,110.0137111,93.04520641,91.00839304,111.2942439,89.48576425,87.63572492,88.001796,86.2803244,78.43892293,83.6394135,91.76268253,82.76790045,91.64187939,98.21095379,94.62749283,92.01478514
St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,53.93653827,51.77129686,56.77605577,68.12923778,62.54934873,56.12703095,64.11468615,59.00148284,54.70362456,55.49692713,61.8266711,61.88060536,62.02231703,60.92747668,59.8397865,51.67601125,53.37592188,48.4926024,54.92759656,57.87693893,52.41177135,50.41211244,50.5318532,57.43350683,50.90804019,51.58310704,52.65070518,45.65892572,48.48778374,48.79437566,47.83831987,55.08192752,47.89494638,47.90484309,45.7143654,43.96607816,44.72671001,54.316438,55.36741769,53.63365904,
"Korea, Rep.",KOR,11.97966699,13.96320239,15.59826139,14.65658572,12.38118417,14.33263158,18.22079616,19.68460168,22.64261319,22.45847386,21.13568055,23.03614598,21.46344899,27.69021493,33.35194609,31.37618871,28.39064191,27.9136947,29.24977321,30.91756702,37.12722915,37.20541724,32.90249848,30.05605162,28.53230853,25.89065058,28.26339697,28.34568308,26.35802306,25.69411319,25.92109849,26.23657679,24.86183862,23.4541659,24.62580678,26.85160252,28.21963966,29.65595551,29.59846842,27.87200229,32.93831431,31.17861722,29.32685285,30.69082554,34.46608353,34.37464972,36.38508631,38.05833036,49.9721501,42.8628772,46.23459268,54.25257807,53.54595901,48.89566961,45.02168895,38.37543177,35.42863077,37.68824349
Kuwait,KWT,,,,,,23.09746328,24.3559719,28.44036697,26.07781283,28.91809909,24.11575563,18.66406272,20.66256831,22.168194,13.84211943,26.01089687,32.55462666,43.44284443,39.8658631,28.81663437,34.29789473,38.47805438,52.36385887,49.35217329,44.64112065,42.74458212,48.01251531,37.12301171,42.93979323,41.36975202,58.07205118,125.7109153,54.21779878,44.28584998,42.33062503,41.96450456,39.18636738,39.59159181,51.09332055,39.43680362,30.14693172,35.53873563,36.60914668,34.46414803,32.37997374,28.26685881,24.16694944,28.31711734,25.92377587,29.39497342,30.35451388,25.8988135,26.2796015,26.74516775,31.53080162,44.93448553,46.42906174,47.83130182
Latin America & Caribbean (excluding high income),LAC,10.93415571,10.58944202,9.448498451,11.22118378,9.763748045,9.615195511,9.905635581,9.610279857,10.44875085,10.31568682,11.39462341,11.65780835,11.82117726,12.4051425,15.50565049,14.42734238,13.66297323,13.60633159,13.98247734,14.22081563,15.18148106,14.43305453,13.06406793,11.65386619,11.51915477,11.28754679,11.83180251,12.12004974,14.11447376,13.5338691,14.53601497,14.85410523,15.99542328,15.24568915,15.57805757,16.74898373,16.94341364,17.5038756,18.11249277,18.30027731,19.08968155,19.63157206,18.78783772,19.11300234,20.51137789,20.72075008,20.19976645,20.76790983,21.91440019,19.16339462,20.09873251,21.22496008,22.13465845,22.61999288,22.74653971,22.93403842,22.2297349,22.04309478
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,6.3414636,9.765258427,7.701421783,14.02310852,31.89948683,31.99615679,24.51844518,25.22859516,27.10500319,31.16719275,39.82232928,37.33407723,41.05842399,41.26474597,47.81366775,44.18261464,38.17529777,38.02627801,38.50238819,37.07166272,41.16762906,42.82891055,43.80629789,45.59831582,48.69510162,46.84775654,49.33631185,51.35553977,60.30839808,60.00604322,58.30519164,51.8462483,41.88242475,41.48609726
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.57584304,99.91302198,79.9258363,71.99355128,67.17667586,62.40150674,62.32893212,55.25029276,47.55463918,40.95376496,36.75018114,35.9377402,39.95189236,34.94389027,37.35425268,56.10425635,56.3201699,55.56564361,60.86953544,67.98318387,57.20471273,60.23514136,64.18434233,60.54748018,58.05584993,52.77582192,46.30521427,45.48720379,43.91444936
Liberia,LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.93697941,31.41842163,30.77900755,35.86298128,222.877592,211.2727081,194.6923146,236.3909687,144.7285052,94.94700226,92.63478478,94.46034195,89.25380375,96.41356374,108.536514,106.5486623,100.2598063,98.70568917
Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.12156384,30.76494822,25.4690284,31.54736391,26.11718672,22.41573034,23.89162562,21.84606686,20.88369173,14.58108594,13.72308948,16.63275194,34.09195756,33.29565735,32.37337119,27.14404653,28.29967589,29.52513901,28.98194607,42.82206415,42.09748424,44.79154406,39.7463698,64.82797119,91.88328558,74.2792614,44.07581839,34.6703133
St. Lucia,LCA,,,,,,,,,,,,,,,,,,68.58478569,83.02740107,82.32110639,81.54766518,73.44942086,62.4621212,52.81672814,54.55130717,52.97164754,61.16267987,62.24636497,68.19210175,73.17304066,62.99418912,62.71210001,60.96151232,59.26460063,57.97800038,57.0695313,55.07396503,58.12081613,54.16044945,54.05507995,53.50068319,50.45365175,49.64649293,56.54812051,56.38186539,58.57077449,62.32439468,58.51741009,63.97792879,51.3083604,56.97502023,56.76066148,52.32302715,50.08682864,46.54267952,43.27920936,45.14162267,
Latin America & Caribbean,LCN,11.720816,10.66423151,9.921081743,11.87219859,10.38550706,10.11416518,10.47546947,10.19395548,10.90776997,10.95311739,11.73180108,12.03031687,12.23868792,12.67716345,15.7629889,15.22737621,14.29940147,14.55637079,14.72004704,15.07636755,15.95519889,15.35128193,13.74697608,12.44087832,12.34545824,12.28644227,12.71458432,13.08252609,14.54117341,14.40923827,15.1331659,15.47719231,16.59610256,16.07284709,16.38195236,17.42208644,17.75706196,18.42774555,18.87138077,18.7668493,19.5464853,19.8947342,19.51234984,20.02252661,21.51456077,21.86836724,21.45474118,22.13287649,23.64070386,20.14862501,21.22956532,22.5307215,22.83892887,23.12047939,23.06038546,22.70305334,22.14846332,21.97298872
Least developed countries: UN classification,LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.78910872,31.1751064,29.46696386,29.30515868,29.0142444,30.13106044,28.99344552,31.06148788,33.1685318,33.55525305,31.18660511,32.41448466,33.45007103,33.83595271,33.18908233,31.9542818,30.06633143,29.26581733
Low income,LIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.26579198,35.8268792,33.69313605,31.07775923,30.64051896,30.20028685,30.01477209,30.17943424,34.80711699,34.44896952,37.05754001,37.71827066,38.30503855,39.09563164,,,,40.43942545,40.70575941,39.68701498,39.07738392,36.32780313,37.1570496,36.49983162
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,32.91264342,28.48542954,29.20129561,27.49257168,26.72173969,25.49480455,25.8486266,23.30419387,23.58869086,24.61735785,28.60070258,26.61209964,23.89978356,25.55966094,33.89844769,34.95879896,31.38098864,30.15628863,39.54529474,45.75371753,54.79880349,46.53608611,46.25748201,41.4314027,34.74366813,37.965204,35.32935133,35.69638527,36.83677055,36.75677178,38.06311066,38.8548255,41.03338248,43.34651146,45.6179069,46.03741996,43.90062594,43.59943523,42.25117045,43.26777363,49.62074082,43.56741306,41.42180158,40.6827445,44.15204217,41.26709997,41.13265139,39.49151197,38.52755651,27.82077529,26.81156669,34.08773745,31.67559832,28.93739404,29.16212041,28.5456934,28.67564283,29.07889303
Lower middle income,LMC,12.13193883,12.08454001,10.59141999,11.31852845,12.20202145,10.65454034,14.10352323,13.38754903,12.21333091,11.37505818,11.93532407,12.09883638,12.3010782,13.22527512,16.27120622,17.51346908,16.73609988,16.48285701,17.08345251,18.86135654,19.67950243,19.32402284,18.43896715,18.17433183,16.62165951,15.73650672,14.89709402,15.47136767,16.41276818,18.40916458,19.5448744,19.22812952,20.01220397,20.26419157,21.268408,23.45751859,23.6411876,24.95145823,26.99923329,24.12798337,26.2391866,26.6677656,26.06243003,26.48014017,28.54286476,30.12022123,30.02294512,31.01811877,33.71447456,29.37852446,30.00827245,32.59599959,32.30331507,30.75286694,29.61079537,27.55042483,26.4772666,28.01530566
Low & middle income,LMY,10.29315851,9.913917953,8.590641006,9.221834711,9.031252959,8.706229657,9.520552832,9.287453855,9.273904527,8.86131741,9.552613311,9.637836129,9.778849491,10.65136433,13.41805414,13.69201478,12.83338036,12.82963591,12.95585717,13.59821761,15.14368688,15.64113795,15.23999,14.44263683,14.3118084,14.94607165,14.04179818,14.75967433,17.06846944,17.39121604,17.23442985,17.19090889,21.88369487,21.77679134,20.90219804,21.85215607,21.44138675,22.04602465,22.08809253,21.99606168,23.98673829,24.27127843,24.68314585,26.46583144,28.60771472,28.81187314,28.51157733,28.1872033,28.68698919,24.82224904,26.10528842,27.66839398,27.48694288,27.07765867,26.60882618,24.91804864,24.1036011,24.81913442
Lesotho,LSO,38.46153846,45.49019608,47.82608696,50.89285714,49.59568733,53.31632653,56.54320988,56.69737775,55.13784461,51.5704584,48.87983707,54.84460695,69.1318328,67.7764566,77.07317073,103.9783002,138.6292835,112.4330756,90.59534081,123.6185018,110.0862838,117.007874,,,,,,,,,,,,,,,,,,,,,,,,,,109.5762966,108.7233016,112.0517922,102.1564594,94.42291027,100.3106621,89.07819034,82.29327058,81.6210566,81.98481285,
